bgen	id	chrom	start	end
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr5.bgen	acaf_chr5_14744870_19079505	chr5	14744870	19079505
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr5.bgen	acaf_chr5_19079540_23572040	chr5	19079540	23572040
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr5.bgen	acaf_chr5_23572043_27748923	chr5	23572043	27748923
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr5.bgen	acaf_chr5_27748923_31989426	chr5	27748923	31989426
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr5.bgen	acaf_chr5_31989426_36830834	chr5	31989426	36830834
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr5.bgen	acaf_chr5_36830834_41531458	chr5	36830834	41531458
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr5.bgen	acaf_chr5_41531475_45984194	chr5	41531475	45984194
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr5.bgen	acaf_chr5_45984240_53711762	chr5	45984240	53711762
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr5.bgen	acaf_chr5_53711877_58421271	chr5	53711877	58421271
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr5.bgen	acaf_chr5_58421277_63324879	chr5	58421277	63324879
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr5.bgen	acaf_chr5_63324879_68145747	chr5	63324879	68145747
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr5.bgen	acaf_chr5_68145747_73645309	chr5	68145747	73645309
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr5.bgen	acaf_chr5_73645309_78325705	chr5	73645309	78325705
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr5.bgen	acaf_chr5_78325705_82774810	chr5	78325705	82774810
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr5.bgen	acaf_chr5_82774849_87338531	chr5	82774849	87338531
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr5.bgen	acaf_chr5_87338531_93030951	chr5	87338531	93030951
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr5.bgen	acaf_chr5_93030951_98364781	chr5	93030951	98364781
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr5.bgen	acaf_chr5_98364781_103278758	chr5	98364781	103278758
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr5.bgen	acaf_chr5_103278771_107606538	chr5	103278771	107606538
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr5.bgen	acaf_chr5_107606538_112042082	chr5	107606538	112042082
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr5.bgen	acaf_chr5_112042082_116257082	chr5	112042082	116257082
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr5.bgen	acaf_chr5_116257086_120048442	chr5	116257086	120048442
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr5.bgen	acaf_chr5_120048447_124594726	chr5	120048447	124594726
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr5.bgen	acaf_chr5_124594743_129077367	chr5	124594743	129077367
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr5.bgen	acaf_chr5_129077367_133969111	chr5	129077367	133969111
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr5.bgen	acaf_chr5_133969111_139190629	chr5	133969111	139190629
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr5.bgen	acaf_chr5_139190631_144115833	chr5	139190631	144115833
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr5.bgen	acaf_chr5_144115833_148873497	chr5	144115833	148873497
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr5.bgen	acaf_chr5_148873497_153389058	chr5	148873497	153389058
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr5.bgen	acaf_chr5_153389134_158034517	chr5	153389134	158034517
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr5.bgen	acaf_chr5_158034517_162781493	chr5	158034517	162781493
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr5.bgen	acaf_chr5_162781493_167345843	chr5	162781493	167345843
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr5.bgen	acaf_chr5_167345843_171771757	chr5	167345843	171771757
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr5.bgen	acaf_chr5_171771757_175578817	chr5	171771757	175578817
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr5.bgen	acaf_chr5_175578817_179369136	chr5	175578817	179369136
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr5.bgen	acaf_chr5_179369141_181478259	chr5	179369141	181478259
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr6.bgen	acaf_chr6_61839_3761820	chr6	61839	3761820
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr6.bgen	acaf_chr6_3761820_7808408	chr6	3761820	7808408
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr6.bgen	acaf_chr6_7808413_12026819	chr6	7808413	12026819
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr6.bgen	acaf_chr6_12027023_16356161	chr6	12027023	16356161
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr6.bgen	acaf_chr6_16356550_20514940	chr6	16356550	20514940
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr6.bgen	acaf_chr6_20515081_24389365	chr6	20515081	24389365
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr6.bgen	acaf_chr6_24389365_28798858	chr6	24389365	28798858
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr6.bgen	acaf_chr6_28798858_32382294	chr6	28798858	32382294
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr6.bgen	acaf_chr6_32382294_35803463	chr6	32382294	35803463
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr6.bgen	acaf_chr6_35803463_40209750	chr6	35803463	40209750
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr6.bgen	acaf_chr6_40209750_44574148	chr6	40209750	44574148
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr6.bgen	acaf_chr6_44574199_49220303	chr6	44574199	49220303
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr6.bgen	acaf_chr6_49220322_53831555	chr6	49220322	53831555
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr6.bgen	acaf_chr6_53831583_58418096	chr6	53831583	58418096
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr6.bgen	acaf_chr6_58418097_64180260	chr6	58418097	64180260
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr6.bgen	acaf_chr6_64180329_68171338	chr6	64180329	68171338
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr6.bgen	acaf_chr6_68171338_72832272	chr6	68171338	72832272
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr6.bgen	acaf_chr6_72832360_77346946	chr6	72832360	77346946
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr6.bgen	acaf_chr6_77346946_81891774	chr6	77346946	81891774
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr6.bgen	acaf_chr6_81891774_86788556	chr6	81891774	86788556
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr6.bgen	acaf_chr6_86788623_91663104	chr6	86788623	91663104
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr6.bgen	acaf_chr6_91663204_96432741	chr6	91663204	96432741
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr6.bgen	acaf_chr6_96432822_101665108	chr6	96432822	101665108
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr6.bgen	acaf_chr6_101665108_106326576	chr6	101665108	106326576
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr6.bgen	acaf_chr6_106326576_111012178	chr6	106326576	111012178
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr6.bgen	acaf_chr6_111012178_115901540	chr6	111012178	115901540
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr6.bgen	acaf_chr6_115901540_121061762	chr6	115901540	121061762
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr6.bgen	acaf_chr6_121061762_126068078	chr6	121061762	126068078
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr6.bgen	acaf_chr6_126068083_131306014	chr6	126068083	131306014
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr6.bgen	acaf_chr6_131306016_135916179	chr6	131306016	135916179
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr6.bgen	acaf_chr6_135916196_140898965	chr6	135916196	140898965
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr6.bgen	acaf_chr6_140898965_146092968	chr6	140898965	146092968
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr6.bgen	acaf_chr6_146092984_150697015	chr6	146092984	150697015
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr6.bgen	acaf_chr6_150697037_154942303	chr6	150697037	154942303
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr6.bgen	acaf_chr6_154942303_158803556	chr6	154942303	158803556
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr6.bgen	acaf_chr6_158803556_162701190	chr6	158803556	162701190
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr6.bgen	acaf_chr6_162701197_166859454	chr6	162701197	166859454
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr6.bgen	acaf_chr6_166859476_169988554	chr6	166859476	169988554
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr6.bgen	acaf_chr6_169988554_170743767	chr6	169988554	170743767
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr7.bgen	acaf_chr7_10007_1912965	chr7	10007	1912965
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr7.bgen	acaf_chr7_1912989_4731815	chr7	1912989	4731815
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr7.bgen	acaf_chr7_4731887_7654902	chr7	4731887	7654902
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr7.bgen	acaf_chr7_7654902_11452886	chr7	7654902	11452886
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr7.bgen	acaf_chr7_11452886_15247460	chr7	11452886	15247460
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr7.bgen	acaf_chr7_15247460_19198292	chr7	15247460	19198292
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr7.bgen	acaf_chr7_19198292_23231925	chr7	19198292	23231925
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr7.bgen	acaf_chr7_23231925_27984711	chr7	23231925	27984711
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr7.bgen	acaf_chr7_27984849_32503365	chr7	27984849	32503365
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr7.bgen	acaf_chr7_32503365_37165010	chr7	32503365	37165010
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr7.bgen	acaf_chr7_37165010_41792965	chr7	37165010	41792965
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr7.bgen	acaf_chr7_41792983_46450393	chr7	41792983	46450393
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr7.bgen	acaf_chr7_46450393_51201239	chr7	46450393	51201239
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr7.bgen	acaf_chr7_51201239_55658696	chr7	51201239	55658696
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr7.bgen	acaf_chr7_55658696_62425784	chr7	55658696	62425784
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr7.bgen	acaf_chr7_62425819_66250053	chr7	62425819	66250053
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr7.bgen	acaf_chr7_66250053_69821439	chr7	66250053	69821439
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr7.bgen	acaf_chr7_69821439_73811242	chr7	69821439	73811242
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr7.bgen	acaf_chr7_73811242_77705510	chr7	73811242	77705510
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr7.bgen	acaf_chr7_77705510_82261245	chr7	77705510	82261245
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr7.bgen	acaf_chr7_82261250_86985100	chr7	82261250	86985100
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr7.bgen	acaf_chr7_86985100_91777145	chr7	86985100	91777145
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr7.bgen	acaf_chr7_91777271_97256024	chr7	91777271	97256024
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr7.bgen	acaf_chr7_97256032_101232860	chr7	97256032	101232860
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr7.bgen	acaf_chr7_101232931_105363103	chr7	101232931	105363103
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr7.bgen	acaf_chr7_105363103_109814169	chr7	105363103	109814169
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr7.bgen	acaf_chr7_109814169_114699968	chr7	109814169	114699968
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr7.bgen	acaf_chr7_114699968_119916962	chr7	114699968	119916962
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr7.bgen	acaf_chr7_119917126_124993875	chr7	119917126	124993875
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr7.bgen	acaf_chr7_124993907_129973367	chr7	124993907	129973367
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr7.bgen	acaf_chr7_129973367_134437735	chr7	129973367	134437735
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr7.bgen	acaf_chr7_134437735_138830817	chr7	134437735	138830817
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr7.bgen	acaf_chr7_138830841_143242823	chr7	138830841	143242823
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr7.bgen	acaf_chr7_143242823_147772485	chr7	143242823	147772485
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr7.bgen	acaf_chr7_147772485_151762778	chr7	147772485	151762778
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr7.bgen	acaf_chr7_151762827_155306401	chr7	151762827	155306401
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr7.bgen	acaf_chr7_155306401_158169417	chr7	155306401	158169417
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr7.bgen	acaf_chr7_158169417_159335973	chr7	158169417	159335973
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr8.bgen	acaf_chr8_60422_2085518	chr8	60422	2085518
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr8.bgen	acaf_chr8_2085518_4023519	chr8	2085518	4023519
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr8.bgen	acaf_chr8_4023519_5889705	chr8	4023519	5889705
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr8.bgen	acaf_chr8_5889710_8867658	chr8	5889710	8867658
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr8.bgen	acaf_chr8_8867658_11939477	chr8	8867658	11939477
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr8.bgen	acaf_chr8_11939477_14564824	chr8	11939477	14564824
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr8.bgen	acaf_chr8_14564830_17622247	chr8	14564830	17622247
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr8.bgen	acaf_chr8_17622247_20922738	chr8	17622247	20922738
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr8.bgen	acaf_chr8_20922838_24856437	chr8	20922838	24856437
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr8.bgen	acaf_chr8_24856437_29070960	chr8	24856437	29070960
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr8.bgen	acaf_chr8_29071020_33534234	chr8	29071020	33534234
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr8.bgen	acaf_chr8_33534234_38157578	chr8	33534234	38157578
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr8.bgen	acaf_chr8_38157824_42343367	chr8	38157824	42343367
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr8.bgen	acaf_chr8_42343367_48620022	chr8	42343367	48620022
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr8.bgen	acaf_chr8_48620182_53341025	chr8	48620182	53341025
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr8.bgen	acaf_chr8_53341049_57785059	chr8	53341049	57785059
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr8.bgen	acaf_chr8_57785059_62844278	chr8	57785059	62844278
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr8.bgen	acaf_chr8_62844310_67801254	chr8	62844310	67801254
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr8.bgen	acaf_chr8_67801255_72768455	chr8	67801255	72768455
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr8.bgen	acaf_chr8_72768465_77391992	chr8	72768465	77391992
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr8.bgen	acaf_chr8_77392046_82559755	chr8	77392046	82559755
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr8.bgen	acaf_chr8_82559755_87138152	chr8	82559755	87138152
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr8.bgen	acaf_chr8_87138152_92146411	chr8	87138152	92146411
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr8.bgen	acaf_chr8_92146411_97096295	chr8	92146411	97096295
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr8.bgen	acaf_chr8_97096353_101706317	chr8	97096353	101706317
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr8.bgen	acaf_chr8_101706317_106653071	chr8	101706317	106653071
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr8.bgen	acaf_chr8_106653071_111812787	chr8	106653071	111812787
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr8.bgen	acaf_chr8_111812810_116906758	chr8	111812810	116906758
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr8.bgen	acaf_chr8_116906758_121632764	chr8	116906758	121632764
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr8.bgen	acaf_chr8_121632764_126186862	chr8	121632764	126186862
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr8.bgen	acaf_chr8_126186874_130475245	chr8	126186874	130475245
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr8.bgen	acaf_chr8_130475245_134944762	chr8	130475245	134944762
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr8.bgen	acaf_chr8_134944762_139390450	chr8	134944762	139390450
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr8.bgen	acaf_chr8_139390450_142971263	chr8	139390450	142971263
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr8.bgen	acaf_chr8_142971300_145078437	chr8	142971300	145078437
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr9.bgen	acaf_chr9_10018_3003069	chr9	10018	3003069
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr9.bgen	acaf_chr9_3003069_6693997	chr9	3003069	6693997
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr9.bgen	acaf_chr9_6693997_9952049	chr9	6693997	9952049
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr9.bgen	acaf_chr9_9952123_13603272	chr9	9952123	13603272
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr9.bgen	acaf_chr9_13603292_17248832	chr9	13603292	17248832
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr9.bgen	acaf_chr9_17248863_21180450	chr9	17248863	21180450
gs://vwb-aou-datasets-controlled/v9/wgs/short_read/snpindel/acaf_threshold/bgen/acaf_threshold.chr9.bgen	acaf_chr9_21180450_25117318	chr9	21180450	25117318
